Auteur	Titre	Date	Genre	Citation	parjure	serment	promesse	engagement	pacte	gage	foi	voeu	parole	traitre	alliance	caution	garantie	contrat	traité	Somme oeuvre
ESCHYLE	AGAMEMNON	1872	Tragédie	C?est aussi pour cela qu?il n?est point ici, comme il conviendrait, Oreste, ton fils, ce gage de ma foi et de la tienne.						1										
ESCHYLE	AGAMEMNON	1872	Tragédie	Alors, on m?a dit, en me blâmant : - Penses-tu, sur la foi de ces torches enflammées, que Troie soit maintenant saccagée ?							1									
ESCHYLE	AGAMEMNON	1872	Tragédie	C?est aussi pour cela qu?il n?est point ici, comme il conviendrait, Oreste, ton fils, ce gage de ma foi et de la tienne.							1									
ESCHYLE	AGAMEMNON	1872	Tragédie	Une parole t?a échappé, et j?y crois à peine.									1							
ESCHYLE	AGAMEMNON	1872	Tragédie	Maintenant, selon ta parole, le meilleur est de mourir.									1							
ESCHYLE	AGAMEMNON	1872	Tragédie	C?est une parole antique depuis longtemps connue parmi les hommes, qu?une félicité parfaite ne meurt pas stérile, et qu?une irréparable misère naît d?une heureuse fortune.									1							
ESCHYLE	AGAMEMNON	1872	Tragédie	Le feu et la mer, qui se haïssaient auparavant, se sont conjurés, et ont prouvé leur alliance en détruisant la malheureuse armée des Argiens.											1					
GENLIS, Madame de	AGAR DANS LE DÉSERT	1829	Comédie	Votre confiance et votre foi n'égalent-elles pas votre soumission ?							1									
VOLTAIRE	AGATHOCLE	1779	Tragédie	Quand vous exigerez de ma foi, de mon coeur,							1									
VOLTAIRE	AGATHOCLE	1779	Tragédie	Traître ! tu n'as pas su me cacher mon injure										1						
VOLTAIRE	AGATHOCLE	1779	Tragédie	Traître ! je t'abandonne aux lois que j'ai portées.										1						
VOLTAIRE	AGATHOCLE	1779	Tragédie	Oui, te dis-je, le traître irritait ma colère ;										1						
VOLTAIRE	AGATHOCLE	1779	Tragédie	Les captifs sont traités comme de vils troupeaux															1	
VOLTAIRE	AGATHOCLE	1779	Tragédie	Mais gardez les traités ; rendez la jeune Ydace,															1	
VOLTAIRE	AGATHOCLE	1779	Tragédie	Ni tous ces vains traités qui parlent contre nous,															1	
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Ô ciel, sacré témoin du serment que je fais,		1														
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Florisel, c'est son nom, sous les fausses promesses			1													
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Par la foi seulement qu'elle tenait de vous.							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Par quel secret pouvoir engages-tu ma foi,							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Qu'elle me soit cruelle, ou renonce à sa foi,							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Mais je veux si je l'aime avoir seule sa foi.							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Et recevez ma foi, que si victorieux,							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Sur la foi de mon maître, il est ici venu ;							1									
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Souffrez, qu'ici ma vie, et ma parole cesse ;									1							
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Épargne-moi l'affront de rester sans parole,									1							
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Pour immoler ce traître à son ressentiment.										1						
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Traître et lâche affronteur, dont l'impudente audace,										1						
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Le traître doit périr : mais las il a des charmes										1						
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	C'est de ce traître prix que tu payes mes voeux,										1						
ROTROU, Jean	AGESILAN de COLCHOS	1637	Tragi-comédie	Grâce à ma valeur, le traître a rendu l'âme,										1						
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Ah, s'il n'était honteux de manquer de promesse !			1													
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	S'ils laissent votre coeur d'accord de vos promesses,			1													
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Vous ne nous laissez aucun gage,						1										
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Puisqu'il aime ma soeur, cet amour est un gage						1										
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Qui vous fait douter de sa foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Si la foi sans rougir pouvait se dégager !							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Si nous manquons de foi, qu'aura-t-il lieu de croire ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Et vous avez donné pour elle votre foi ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Elpinice ne rend votre foi qu'à sa soeur,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	D'un manquement de foi qui vous perdrait d'honneur.							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Vous fissiez deviner de ce manque de foi.							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Que les tenir captifs sous une aveugle foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Et ma foi s'est armée en vain pour ma défense,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Pour me perdre d'honneur m'enlève votre foi.							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	D'applaudir à Cotys sur son manque de foi ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Mes filles, qu'on vous manque à toutes deux de foi.							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Vous les avez tous deux arrachés à leur foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Et la foi qui ne tient qu'à la raison d'État							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Vous dégagez ma foi, mon devoir, mon honneur ;							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Me rendra-t-il ma foi s'il n'est point satisfait ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Je suis sujette et fille, et j'ai promis ma foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Lui qui ne vous remet votre première foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Est-ce vous mal servir que reprendre ma foi ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Parlez donc, et de bonne foi							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Seigneur, vous le savez, ma soeur a votre foi,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	À qui ces intérêts dérobent votre foi.							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Et j'ai trouvé ma foi plus facile à reprendre,							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Puis-je sans votre aveu l'assurer de ma foi ?							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Au défaut de ce coeur, je vous offre une foi							1									
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	D'un tel manquement de parole ?									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Un pareil attentat sur sa propre parole									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Ma parole est donnée, et dussé-je en mourir,									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Dont ma parole était donnée.									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Comme avec ma parole il nous fallait la vôtre,									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Il a parole de mon père									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Qui donne une parole incertaine et légère.									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Vous manquez de parole, ou du moins de crédit.									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Ma parole à Cotys est encore à donner ;									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	J'en ai donné parole, il y va de ma gloire.									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	On a votre parole, et j'ai donné la mienne,									1							
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Comme à traiter cette alliance											1					
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Et je l'ai regardée, après votre alliance,											1					
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	L'espoir d'un renouement de la vieille alliance											1					
CORNEILLE, Pierre	AGÉSILAS	1666	Tragédie	Mais de mon ennemi rechercher l'alliance !											1					
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Contre un parjure ici je vous atteste tous ;	1															
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Il jouit en secret d'être nommé parjure,	1															
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Amis, point de serment :		1														
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Le serment le plus saint m'attache à mon époux.		1														
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Remplissez le serment que je vous ai dicté.		1														
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Sur vous qui devant eux dictâtes ma promesse.			1													
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Tu sais quel prix t'attend ; je tiendrai ma promesse :			1													
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Tu les fais trop durs. Moi je gage						1										
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Cédons : Agis vaincu dégage nos serments ;						1										
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Ma foi, lui-même il nous engage							1									
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Chélonis, sur la foi de cette paix offerte,							1									
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Dieux, si l'on me trompait ! Mais, non ; j'ai votre foi.							1									
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Je veux la paix, je l'offre ici de bonne foi j							1									
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Mon intrépide foi.							1									
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Je ne t' écoute pas ; laisse-moi, traître, ne compte plus sur mon amitié.										1						
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Punir un traître à la Patrie,										1						
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Car le traître prend le large,										1						
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Agis en deux pour fond le traître										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Se troubler et pâlir ; lui-même, s'il est traître,										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Par un traître.										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Un traître ! Ignorez-vous qu'ici j'ai tout pouvoir,										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Venez-vous de ce traître encourager l'audace ?										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Je sens avec plaisir, traître, que je t'abhorre.										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Et que le traître apprenne, aux dépens de sa tête,										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Le Sénat vous accuse en qualité de traître,										1						
LAIGNELOT, Joseph-François	AGIS	1782	Tragédie	Je pâlis : d'un front calme Agis attend le traître :										1						
GOULARD, Jean-François-Thomas	AGIS	1782	Parodie	Allez maintenant vous asseoir au banquet qu'Emphasés a fait préparer par mon ordre ; c'est le verre à la main que nous ratifierons nos traités.															1	
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Il s'agit de payer, ou tenir ma promesse,			1													
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Pourrais-je me résoudre à lui donner ma foi,							1									
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Foi de Bailly d'honneur, je vous le donnerai.							1									
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Ma foi si j'en sais rien, que le diable m'emporte ;							1									
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	J'ai donné ma parole.									1							
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Doit faire, avec Pierrot, une étroite alliance,											1					
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Et le même Contrat qui m'unit à sa mère,														1		
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	Dois-je immoler un fils aux clauses d'un contrat ?														1		
BIANCOLELLI, Pierre François	AGNÈS DE CHAILLOT	1723	Comédie	En voyant ce contrat en pourrez-vous douter ?														1		
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Qui veut régner, Seigneur, ne craint point le parjure,	1															
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Votre Peuple du moins attend pour dernier gage						1										
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Comme un gage certain de la secrète estime						1										
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Lui seul peut disposer de ma main, de ma foi.							1									
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Lequel est de nous deux l'imposteur et le traître.										1						
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Que le traître Stenvic est le seul dans ces lieux										1						
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Le traître de ce trouble a saisi l'avantage,										1						
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Le traître en ce moment, dans un calme odieux,										1						
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Fondent avec fureur sur les soldats du traître										1						
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Si le brave Stenvic a conclu l'alliance,											1					
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Tu sais que le Batave, approuvant l'alliance,											1					
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Leur alliance n'est d'aucun prix à mes yeux ,											1					
VAN HAREN, Onno Zvier	AGON, SULTAN de BANTAM	1770	Tragédie	Il forge une alliance... Eh bien ! L'ai-je signée ?											1					
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	N'attends plus rien de moi, traître, après ton parjure !	1															
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Vous faire le serment d'une immortelle haine.		1														
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Venez aux yeux des Grecs remplir votre promesse ;			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Nous touchons à l'instant qu'a fixé ma promesse.			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	À l'envoyé Troyen j'engage ma promesse ;			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Il est temps que l'effet suive votre promesse.			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Daignez, daignez, Madame, affranchir ma promesse ;			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Rien, que votre promesse.			1													
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Je reçus pour garant la foi d'Agamemnon.							1									
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Récompensez ma foi, trop longtemps dédaignée ;							1									
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	L'amant faible et sans foi, qui cherche à me trahir,							1									
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	C'est moi qui vous conduits ; moi dont la foi certaine							1									
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Daignez de vos projets vous ouvrir à ma foi.							1									
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Attester ma parole, et, d'un regard cruel,									1							
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Et j'en ai pour garant sa parole certaine.									1							
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Penthésilée attend l'effet de ma parole :									1							
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	N'attends plus rien de moi, traître, après ton parjure !										1						
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	La cruauté d'Ulysse, et les pièges d'un traître ?										1						
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Un traître a, des captifs, osé briser les fers.										1						
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Parmi les Prisonniers, (frémis, traître, à ce nom !)										1						
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Des Troyens outragés, de traités ni de paix.															1	
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Prince ! De nos traités vous blâmez la lenteur ;															1	
POINSINET de SIVRY, Louis	AJAX	1789	Tragédie	Consacrons-lui ce jour que les traités nous laissent ;															1	
SOPHOCLE	AJAX	1877	Tragédie	Il était lié par son serment, et il n'a rien fait pour toi, car il n'avait nulle estime pour les hommes de rien.		1														
SOPHOCLE	AJAX	1877	Tragédie	Et, de nouveau, seul contre le seul Hector, ne soutint-il pas le combat, ayant couru la chance du sort de son propre mouvement et n'ayant point jeté lâchement un peu de terre grasse dans le casque chevelu, mais un gage qui en devait jaillir aisément le premier.						1										
SOPHOCLE	AJAX	1877	Tragédie	Ô chers compagnons marins, mes seuls amis, qui seuls m'avez gardé votre foi, voyez de quels flots de sanglante tempête je suis environné !							1									
SOPHOCLE	AJAX	1877	Tragédie	Bien que tu restes invisible, ta parole entre dans mes oreilles et résonne dans mon esprit, telle que le son éclatant de la trompette d'airain des Tyrrhéniens !									1							
